rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
0,IFFT,float32,1024,1024,1024,2,4,MPI,2,721.8873,612.5419,734.1304,688.954,34.7379,612.5419
4,FFT,float32,1024,1024,1024,2,4,MPI,2,3802.2005,472.6751,685.3467,551.8627,56.5473,563.595
4,IFFT,float32,1024,1024,1024,2,4,MPI,2,741.6417,609.8504,737.0052,691.6287,36.4045,609.8504
7,FFT,float32,1024,1024,1024,2,4,MPI,2,3792.1248,465.1906,686.0094,545.8674,55.3158,553.6022
7,IFFT,float32,1024,1024,1024,2,4,MPI,2,763.4453,635.4379,736.2261,700.2708,28.13,635.4379
3,FFT,float32,1024,1024,1024,2,4,MPI,2,3615.739,468.8497,683.45,547.1745,52.6889,550.4295
3,IFFT,float32,1024,1024,1024,2,4,MPI,2,743.9658,638.587,731.9242,699.4855,26.7398,638.587
0,FFT,float32,1024,1024,1024,1,8,NCCL,2,1130.2172,180.5767,267.814,191.9417,25.6115,191.3304
0,IFFT,float32,1024,1024,1024,1,8,NCCL,2,282.7003,184.411,195.5017,188.0765,3.4073,187.2933
1,FFT,float32,1024,1024,1024,1,8,NCCL,2,1129.5557,180.0207,265.1614,191.8194,24.7937,191.6866
1,IFFT,float32,1024,1024,1024,1,8,NCCL,2,283.3732,184.7601,195.3476,188.1081,3.2764,186.1216
3,FFT,float32,1024,1024,1024,1,8,NCCL,2,1156.4508,179.9003,265.91,192.0296,24.9622,192.4372
3,IFFT,float32,1024,1024,1024,1,8,NCCL,2,283.7534,184.8478,194.1904,188.1476,2.9471,187.9816
2,FFT,float32,1024,1024,1024,1,8,NCCL,2,1165.2838,180.4898,267.5736,191.8938,25.4937,191.7611
2,IFFT,float32,1024,1024,1024,1,8,NCCL,2,283.2555,184.8354,193.6744,188.3471,2.7774,188.5567
6,FFT,float32,1024,1024,1024,1,8,NCCL,2,1160.8697,180.8489,268.9132,191.6145,25.9134,189.7772
6,IFFT,float32,1024,1024,1024,1,8,NCCL,2,280.3561,184.4851,194.89,188.6825,3.175,189.9518
7,FFT,float32,1024,1024,1024,1,8,NCCL,2,1162.8365,180.8838,269.6557,191.7377,26.1713,190.0128
