rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
4,IFFT,float64,1024,1024,1024,8,1,NCCL,2,660.3336,401.1698,411.7619,404.8152,3.124,403.0303
5,FFT,float64,1024,1024,1024,8,1,NCCL,2,989.3111,358.3427,546.6748,381.176,55.2131,366.9013
5,IFFT,float64,1024,1024,1024,8,1,NCCL,2,658.6927,400.5937,412.5176,404.9005,3.5608,402.2828
6,FFT,float64,1024,1024,1024,8,1,NCCL,2,1060.6409,357.465,550.6168,381.6213,56.4001,364.6249
6,IFFT,float64,1024,1024,1024,8,1,NCCL,2,655.3144,400.4369,413.4431,404.5628,3.8831,400.4369
0,FFT,float64,1024,1024,1024,8,1,NCCL,2,1057.4787,358.5875,545.3257,381.1701,54.7918,365.4507
0,IFFT,float64,1024,1024,1024,8,1,NCCL,2,660.5279,399.908,414.7398,404.9018,3.9946,403.9069
2,FFT,float64,1024,1024,1024,8,1,NCCL,2,1072.0199,355.3918,546.1063,380.0947,55.4134,363.467
2,IFFT,float64,1024,1024,1024,8,1,NCCL,2,660.9409,400.9944,418.3722,405.9881,4.5815,405.2444
3,FFT,float64,1024,1024,1024,8,1,NCCL,2,1059.2243,355.4598,545.6402,380.212,55.2457,363.9755
3,IFFT,float64,1024,1024,1024,8,1,NCCL,2,661.0897,400.6196,419.6816,405.8484,5.0914,404.6478
1,FFT,float64,1024,1024,1024,8,1,NCCL,2,1057.2319,358.1598,545.0217,381.0002,54.753,365.5551
1,IFFT,float64,1024,1024,1024,8,1,NCCL,2,660.8714,399.7616,414.5193,405.057,3.893,403.5911
5,FFT,float64,1024,1024,1024,4,2,NCCL,2,1287.9446,401.4148,608.0542,432.9094,59.0783,416.3802
5,IFFT,float64,1024,1024,1024,4,2,NCCL,2,783.0149,476.1947,484.0662,479.4773,2.986,480.8751
1,FFT,float64,1024,1024,1024,4,2,NCCL,2,1146.9331,402.2155,605.1066,432.2705,58.2438,416.0568
1,IFFT,float64,1024,1024,1024,4,2,NCCL,2,783.7356,476.2644,484.356,479.8423,2.9451,481.1263
3,FFT,float64,1024,1024,1024,4,2,NCCL,2,1158.0247,401.0331,603.4887,432.1191,57.833,415.9258
3,IFFT,float64,1024,1024,1024,4,2,NCCL,2,781.2366,476.662,484.9688,480.0213,3.0266,480.7781
0,FFT,float64,1024,1024,1024,4,2,NCCL,2,1147.0107,390.815,604.7631,422.5047,61.293,414.0408
0,IFFT,float64,1024,1024,1024,4,2,NCCL,2,784.4187,478.4997,514.2148,489.8271,10.8648,483.4469
4,FFT,float64,1024,1024,1024,4,2,NCCL,2,1276.8984,390.6333,607.1729,422.898,61.9349,413.8724
4,IFFT,float64,1024,1024,1024,4,2,NCCL,2,783.4338,478.9398,513.5139,489.6812,10.6698,483.628
2,FFT,float64,1024,1024,1024,4,2,NCCL,2,1150.5426,391.6683,603.2846,423.0506,60.5631,415.1575
