rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
0,FFT,float32,1024,1024,1024,8,1,MPI,2,5684.2494,504.0688,774.3209,643.4382,76.9726,504.0688
0,IFFT,float32,1024,1024,1024,8,1,MPI,2,726.6395,422.1379,773.8717,621.1064,102.2988,541.0077
3,FFT,float32,1024,1024,1024,8,1,MPI,2,5253.3114,525.0575,923.3389,664.1627,100.538,525.0575
3,IFFT,float32,1024,1024,1024,8,1,MPI,2,893.7219,432.6006,715.3972,609.0583,96.4732,460.9763
5,FFT,float32,1024,1024,1024,8,1,MPI,2,5618.7832,510.4721,772.3394,636.2614,83.6925,510.4721
5,IFFT,float32,1024,1024,1024,8,1,MPI,2,770.622,492.6779,815.0609,639.2248,92.1722,492.6779
1,FFT,float32,1024,1024,1024,8,1,MPI,2,5491.0853,543.1355,785.2267,643.5587,61.8279,652.8817
1,IFFT,float32,1024,1024,1024,8,1,MPI,2,684.7106,404.3272,791.4838,642.0449,127.0147,456.9611
2,FFT,float32,1024,1024,1024,8,1,MPI,2,5658.9825,522.0589,749.6395,665.845,61.2961,522.0589
2,IFFT,float32,1024,1024,1024,8,1,MPI,2,732.5595,507.6232,823.5605,625.6559,93.2419,507.6232
7,FFT,float32,1024,1024,1024,8,1,MPI,2,5699.4096,516.6854,929.9411,659.1626,108.3061,516.6854
7,IFFT,float32,1024,1024,1024,8,1,MPI,2,717.8559,515.4505,708.2562,627.8731,63.5098,593.4577
6,FFT,float32,1024,1024,1024,8,1,MPI,2,5671.8396,539.0422,810.2366,663.252,81.8271,539.0422
6,IFFT,float32,1024,1024,1024,8,1,MPI,2,674.7928,493.9708,787.763,627.9395,95.4249,493.9708
1,FFT,float32,1024,1024,1024,4,2,NCCL,2,1200.9199,194.1323,275.9982,205.8849,23.5659,195.829
1,IFFT,float32,1024,1024,1024,4,2,NCCL,2,293.3209,199.1442,204.9889,201.09,1.8547,199.963
0,FFT,float32,1024,1024,1024,4,2,NCCL,2,1200.8444,194.297,276.273,205.9546,23.7377,195.5015
0,IFFT,float32,1024,1024,1024,4,2,NCCL,2,292.7501,197.7153,205.5028,200.8426,2.8722,198.1067
2,FFT,float32,1024,1024,1024,4,2,NCCL,2,1202.0596,194.1175,267.786,204.82,21.245,195.3858
2,IFFT,float32,1024,1024,1024,4,2,NCCL,2,290.8689,198.4294,206.2163,201.9596,2.8748,198.4294
5,FFT,float32,1024,1024,1024,4,2,NCCL,2,1110.389,193.9988,280.0716,205.9543,24.9606,194.4394
5,IFFT,float32,1024,1024,1024,4,2,NCCL,2,290.8888,198.7474,205.6216,201.3932,2.2396,200.3709
4,FFT,float32,1024,1024,1024,4,2,NCCL,2,1110.1292,194.358,278.244,206.0421,24.3006,195.2591
4,IFFT,float32,1024,1024,1024,4,2,NCCL,2,290.3016,197.5168,204.9893,200.8288,2.6615,197.5168
7,FFT,float32,1024,1024,1024,4,2,NCCL,2,1126.1005,195.0587,278.9041,205.4969,24.6122,195.4686
7,IFFT,float32,1024,1024,1024,4,2,NCCL,2,290.9706,198.6781,206.5719,201.8148,2.2219,200.4249
6,FFT,float32,1024,1024,1024,4,2,NCCL,2,1185.8378,194.7641,278.4975,206.4587,24.1151,196.2835
6,IFFT,float32,1024,1024,1024,4,2,NCCL,2,290.324,197.8901,205.8078,200.5555,2.4321,197.9362
