rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
1,IFFT,float32,2048,2048,2048,1,8,NCCL,1,208.9379,125.2603,134.9849,126.4443,2.853,125.4014
3,FFT,float32,2048,2048,2048,1,8,NCCL,1,10055.1503,114.5731,182.1301,121.9941,20.0874,114.5731
3,IFFT,float32,2048,2048,2048,1,8,NCCL,1,209.0448,125.4969,135.2691,126.593,2.8956,125.5034
6,FFT,float32,2048,2048,2048,1,8,NCCL,1,9887.6773,114.5729,186.0129,122.4468,21.2188,114.9544
6,IFFT,float32,2048,2048,2048,1,8,NCCL,1,213.0419,125.2231,130.6642,126.025,1.558,125.398
2,FFT,float32,2048,2048,2048,1,8,NCCL,1,9916.2988,114.637,186.5832,122.5884,21.3638,114.8314
2,IFFT,float32,2048,2048,2048,1,8,NCCL,1,213.1522,124.9704,130.9889,125.9543,1.6909,125.1728
7,FFT,float32,2048,2048,2048,1,8,NCCL,1,9892.5552,114.6706,186.5976,122.4499,21.4224,114.7266
7,IFFT,float32,2048,2048,2048,1,8,NCCL,1,212.8292,125.3873,129.8266,126.0649,1.264,125.5887
0,FFT,float32,2048,2048,2048,1,8,NCCL,1,9942.0847,114.6009,186.2462,122.2336,21.3404,114.6009
0,IFFT,float32,2048,2048,2048,1,8,NCCL,1,209.3406,124.8888,134.1667,126.2831,2.6418,125.5322
5,FFT,float32,2048,2048,2048,1,8,NCCL,1,9891.923,114.7412,186.0673,122.4614,21.2393,114.8606
5,IFFT,float32,2048,2048,2048,1,8,NCCL,1,211.9791,125.3307,130.9768,126.1032,1.6318,125.3915
4,FFT,float32,2048,2048,2048,1,8,NCCL,1,9886.0757,114.5405,182.6786,122.0804,20.2342,114.825
4,IFFT,float32,2048,2048,2048,1,8,NCCL,1,212.2904,125.256,135.5823,126.5317,3.0213,125.3532
7,FFT,float32,2048,2048,2048,1,8,MPI,1,11267.4709,174.2584,251.5279,198.5727,18.7039,195.0366
7,IFFT,float32,2048,2048,2048,1,8,MPI,1,273.4306,196.9241,205.4773,204.4055,2.502,205.3109
6,FFT,float32,2048,2048,2048,1,8,MPI,1,11288.127,174.3164,251.6627,198.5727,18.7382,195.1679
6,IFFT,float32,2048,2048,2048,1,8,MPI,1,273.5278,196.9269,205.513,204.4153,2.507,205.2276
1,FFT,float32,2048,2048,2048,1,8,MPI,1,11185.9173,174.296,256.4187,199.0379,20.0953,194.9827
1,IFFT,float32,2048,2048,2048,1,8,MPI,1,273.6267,192.6194,205.5257,203.9931,3.7966,205.4083
4,FFT,float32,2048,2048,2048,1,8,MPI,1,11177.815,174.3889,250.8856,198.4983,18.5098,195.0406
4,IFFT,float32,2048,2048,2048,1,8,MPI,1,273.9928,197.0054,205.4813,204.4165,2.4786,205.3527
2,FFT,float32,2048,2048,2048,1,8,MPI,1,11213.392,174.4251,251.3816,198.5751,18.6408,195.1243
2,IFFT,float32,2048,2048,2048,1,8,MPI,1,273.4131,196.8681,205.4753,204.3798,2.513,205.3039
5,FFT,float32,2048,2048,2048,1,8,MPI,1,11248.5574,174.3289,251.1267,198.4848,18.5913,194.9581
5,IFFT,float32,2048,2048,2048,1,8,MPI,1,273.5239,196.9963,205.5009,204.45,2.4913,205.3677
3,FFT,float32,2048,2048,2048,1,8,MPI,1,11178.5048,174.2293,252.3438,198.5808,18.9524,194.8772
3,IFFT,float32,2048,2048,2048,1,8,MPI,1,273.6127,197.0796,205.5282,204.4889,2.4773,205.4836
0,FFT,float32,2048,2048,2048,1,8,MPI,1,11173.2038,174.3572,257.6341,199.1656,20.4351,195.0127
0,IFFT,float32,2048,2048,2048,1,8,MPI,1,273.5677,192.6066,205.5039,203.9848,3.7983,205.386
2,FFT,float32,2048,2048,2048,8,1,NCCL,1,9777.6392,113.3286,186.8006,121.2239,21.867,113.6183
2,IFFT,float32,2048,2048,2048,8,1,NCCL,1,210.0428,124.491,133.0869,125.5471,2.5183,124.6747
7,FFT,float32,2048,2048,2048,8,1,NCCL,1,9718.0288,113.4666,182.8395,120.8756,20.671,113.7011
7,IFFT,float32,2048,2048,2048,8,1,NCCL,1,210.8651,124.5104,136.4604,125.9629,3.5047,124.7066
3,FFT,float32,2048,2048,2048,8,1,NCCL,1,9777.8238,113.4119,183.2912,120.8837,20.8167,113.703
3,IFFT,float32,2048,2048,2048,8,1,NCCL,1,208.7445,124.5834,136.5037,125.9929,3.5066,124.8897
5,FFT,float32,2048,2048,2048,8,1,NCCL,1,9704.4667,113.3216,187.5008,121.3554,22.0596,113.5424
5,IFFT,float32,2048,2048,2048,8,1,NCCL,1,209.1257,124.4982,132.5321,125.5071,2.3472,124.7299
0,FFT,float32,2048,2048,2048,8,1,NCCL,1,9762.1162,113.4528,186.2753,121.0591,21.741,113.5513
0,IFFT,float32,2048,2048,2048,8,1,NCCL,1,208.5228,124.3018,134.5653,125.7272,2.954,124.6815
4,FFT,float32,2048,2048,2048,8,1,NCCL,1,9787.37,113.4961,183.2724,120.8291,20.8218,113.5312
4,IFFT,float32,2048,2048,2048,8,1,NCCL,1,209.6565,124.5614,137.6501,126.0364,3.873,124.6172
1,FFT,float32,2048,2048,2048,8,1,NCCL,1,9701.7949,113.3532,188.3512,121.1543,22.3998,113.4823
1,IFFT,float32,2048,2048,2048,8,1,NCCL,1,208.8289,124.5565,134.5778,125.7592,2.9433,124.5751
6,FFT,float32,2048,2048,2048,8,1,NCCL,1,9778.3155,113.4576,186.7197,121.2949,21.8176,113.4576
6,IFFT,float32,2048,2048,2048,8,1,NCCL,1,210.9578,124.3055,133.1226,125.512,2.5405,124.7813
1,FFT,float32,2048,2048,2048,8,1,MPI,1,11193.484,185.545,247.683,197.6093,16.9424,193.8743
