rank,FFT_type,precision,x,y,z,px,py,backend,nodes,time
8,FFT,float32,32,32,32,2,8,NCCL,2,0.0784649870001885
9,FFT,float32,32,32,32,2,8,NCCL,2,0.078567798999984
14,FFT,float32,32,32,32,2,8,NCCL,2,0.0784343810000791
15,IFFT,float32,32,32,32,2,8,NCCL,2,0.0005011329999433
11,IFFT,float32,32,32,32,2,8,NCCL,2,0.0002845999999863
12,IFFT,float32,32,32,32,2,8,NCCL,2,0.0003632350001225
9,IFFT,float32,32,32,32,2,8,NCCL,2,0.0004395779999413
14,IFFT,float32,32,32,32,2,8,NCCL,2,0.0003704189998643
8,IFFT,float32,32,32,32,2,8,NCCL,2,0.0003705090000494
10,IFFT,float32,32,32,32,2,8,NCCL,2,0.0002675779999208
13,IFFT,float32,32,32,32,2,8,NCCL,2,0.0003629149998687
6,IFFT,float32,32,32,32,2,8,NCCL,2,0.0003181199999744
3,IFFT,float32,32,32,32,2,8,NCCL,2,0.0002772350001123
4,IFFT,float32,32,32,32,2,8,NCCL,2,0.0003132619999632
7,IFFT,float32,32,32,32,2,8,NCCL,2,0.0003246630001285
1,IFFT,float32,32,32,32,2,8,NCCL,2,0.0003303930000129
2,IFFT,float32,32,32,32,2,8,NCCL,2,0.0003002880000622
5,IFFT,float32,32,32,32,2,8,NCCL,2,0.0003343609998864
0,IFFT,float32,32,32,32,2,8,NCCL,2,0.000327488000039
5,FFT,float32,32,32,32,2,8,MPI,2,0.5103111549999539
0,FFT,float32,32,32,32,2,8,MPI,2,0.51040273600006
2,FFT,float32,32,32,32,2,8,MPI,2,0.5103754249998929
11,FFT,float32,32,32,32,2,8,MPI,2,0.0005413070000486
3,FFT,float32,32,32,32,2,8,MPI,2,0.5103871669998625
14,FFT,float32,32,32,32,2,8,MPI,2,0.0004956119998951
4,FFT,float32,32,32,32,2,8,MPI,2,0.5103983869998956
13,FFT,float32,32,32,32,2,8,MPI,2,0.0032651760000135
7,FFT,float32,32,32,32,2,8,MPI,2,0.5104010119998748
12,FFT,float32,32,32,32,2,8,MPI,2,0.0005583590000242
1,FFT,float32,32,32,32,2,8,MPI,2,0.5103979769999114
9,FFT,float32,32,32,32,2,8,MPI,2,0.0005365179999898
6,FFT,float32,32,32,32,2,8,MPI,2,0.5104167120000511
8,FFT,float32,32,32,32,2,8,MPI,2,0.0005507449998276
10,FFT,float32,32,32,32,2,8,MPI,2,0.0005408760000591
15,FFT,float32,32,32,32,2,8,MPI,2,0.0005676359999142
5,IFFT,float32,32,32,32,2,8,MPI,2,0.0017855559999588
10,IFFT,float32,32,32,32,2,8,MPI,2,0.0018679660001907
4,IFFT,float32,32,32,32,2,8,MPI,2,0.0017966870000236
7,IFFT,float32,32,32,32,2,8,MPI,2,0.0021591999998236
13,IFFT,float32,32,32,32,2,8,MPI,2,0.001782816999821
2,IFFT,float32,32,32,32,2,8,MPI,2,0.0018492340000193
1,IFFT,float32,32,32,32,2,8,MPI,2,0.0017160669999611
6,IFFT,float32,32,32,32,2,8,MPI,2,0.0021177130001888
8,IFFT,float32,32,32,32,2,8,MPI,2,0.00163274800002
3,IFFT,float32,32,32,32,2,8,MPI,2,0.0016844980000314
0,IFFT,float32,32,32,32,2,8,MPI,2,0.0016315790001044
14,IFFT,float32,32,32,32,2,8,MPI,2,0.0020932139998421
15,IFFT,float32,32,32,32,2,8,MPI,2,0.0021531859999868
12,IFFT,float32,32,32,32,2,8,MPI,2,0.0018347640000229
11,IFFT,float32,32,32,32,2,8,MPI,2,0.0016699669999979
9,IFFT,float32,32,32,32,2,8,MPI,2,0.0017594129999451
7,FFT,float32,32,32,32,8,2,NCCL,2,0.0030391329999019
10,FFT,float32,32,32,32,8,2,NCCL,2,0.041016129999889
0,FFT,float32,32,32,32,8,2,NCCL,2,0.0102614049999374
14,FFT,float32,32,32,32,8,2,NCCL,2,0.0383258940000814
5,FFT,float32,32,32,32,8,2,NCCL,2,0.0001991999999972
8,FFT,float32,32,32,32,8,2,NCCL,2,0.0478671969999595
15,FFT,float32,32,32,32,8,2,NCCL,2,0.0385929409999334
