rank,FFT_type,precision,x,y,z,px,py,backend,nodes,time
11,FFT,float32,64,64,64,8,2,MPI4JAX,2,0.0011694431304931
5,FFT,float32,64,64,64,8,2,MPI4JAX,2,0.0010595321655273
12,FFT,float32,64,64,64,8,2,MPI4JAX,2,0.0007951259613037
2,FFT,float32,64,64,64,8,2,MPI4JAX,2,0.0008225440979003
15,FFT,float32,64,64,64,8,2,MPI4JAX,2,0.0008540153503417
4,FFT,float32,64,64,64,8,2,MPI4JAX,2,0.0010130405426025
1,FFT,float32,64,64,64,8,2,MPI4JAX,2,0.0010607242584228
0,FFT,float32,64,64,64,8,2,MPI4JAX,2,0.000990867614746
7,FFT,float32,64,64,64,8,2,MPI4JAX,2,0.0009095668792724
9,FFT,float32,64,64,64,8,2,MPI4JAX,2,0.0011396408081054
14,FFT,float32,64,64,64,8,2,MPI4JAX,2,0.0008485317230224
10,FFT,float32,64,64,64,8,2,MPI4JAX,2,0.0010547637939453
13,FFT,float32,64,64,64,8,2,MPI4JAX,2,0.0009481906890869
8,IFFT,float32,64,64,64,8,2,MPI4JAX,2,0.000934362411499
12,IFFT,float32,64,64,64,8,2,MPI4JAX,2,0.0012168884277343
0,IFFT,float32,64,64,64,8,2,MPI4JAX,2,0.0009691715240478
10,IFFT,float32,64,64,64,8,2,MPI4JAX,2,0.0011231899261474
11,IFFT,float32,64,64,64,8,2,MPI4JAX,2,0.00087571144104
6,IFFT,float32,64,64,64,8,2,MPI4JAX,2,0.0008869171142578
9,IFFT,float32,64,64,64,8,2,MPI4JAX,2,0.0011181831359863
2,IFFT,float32,64,64,64,8,2,MPI4JAX,2,0.000812292098999
14,IFFT,float32,64,64,64,8,2,MPI4JAX,2,0.0010802745819091
7,IFFT,float32,64,64,64,8,2,MPI4JAX,2,0.0010209083557128
15,IFFT,float32,64,64,64,8,2,MPI4JAX,2,0.0013468265533447
4,IFFT,float32,64,64,64,8,2,MPI4JAX,2,0.0009486675262451
13,IFFT,float32,64,64,64,8,2,MPI4JAX,2,0.0009353160858154
1,IFFT,float32,64,64,64,8,2,MPI4JAX,2,0.000962495803833
